"","ResponseId","Q2","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15_1","Q15_2","Q15_3","Q16_1","Q16_2","Q16_3","Q17_1","Q17_2","Q17_3","Q17_4","Q18","Q19","Q20","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q21_6","Q21_7","Q21_8","Q21_9","Q22_1","Q22_2","Q22_3","Q23_1","Q23_2","Q23_3","Q24","Q25a","Q25b","Q26","Q27","Q28","Q29_1","Q29_2","Q29_3","Q29_4","Q29_5","Q29_6","Q29_7","Q29_8","Q29_9","Q29_10","Q29_11"
"593","R_1N82vBpl2TC3FSv",2,2,2,1,4,NA,2,3,2,NA,NA,2,2,3,3,NA,NA,NA,2,1,1,2,4,1,2,1,5,5,1,1,1,1,3,1,2,1,1,1,1,1,3,7,1,3,5,2,3,3,2,1,1,3,3,4,3,4,4
"594","R_UnLoQust6KiyBPz",2,2,2,2,4,NA,2,2,2,NA,NA,2,1,2,2,1,1,1,2,2,1,4,3,4,3,3,2,1,1,1,1,3,4,4,3,2,1,3,3,2,3,1,NA,3,2,2,2,2,2,1,3,3,4,5,4,3,5
"595","R_shU9yht5DpCxnax",1,2,2,2,4,NA,2,2,1,3,NA,2,2,2,2,2,2,2,4,2,1,4,4,1,3,1,1,3,1,1,1,5,5,1,3,3,3,4,4,4,2,2,NA,3,3,2,3,2,5,3,5,4,3,3,3,3,4
"596","R_27WlcRdVUuw3VlO",1,2,1,2,3,4,1,5,2,NA,NA,2,1,1,1,1,1,1,2,2,1,2,1,1,5,1,1,5,1,1,1,5,5,5,5,1,1,3,3,5,3,6,NA,2,4,2,3,5,5,1,5,5,5,5,3,3,5
"597","R_eJ12bnYeb8lmpQ5",3,2,2,2,3,5,2,4,2,NA,NA,2,2,3,2,1,1,1,3,1,1,1,3,1,1,4,5,4,3,3,3,2,3,4,5,2,2,2,4,3,1,6,NA,5,5,2,4,2,4,3,2,2,3,4,4,3,4
"598","R_2i59SIVLqzSeUox",1,2,2,2,3,4,1,1,2,NA,NA,2,2,1,1,2,1,2,2,1,1,1,4,3,3,4,1,3,1,1,1,3,2,2,4,4,2,3,3,3,1,7,1,4,2,2,4,5,2,2,3,4,4,3,4,3,2
"599","R_D7EBxuCHPCHeptT",2,2,2,2,2,4,2,1,2,NA,NA,2,1,2,2,1,1,2,1,3,2,2,5,1,5,1,1,1,1,NA,1,2,5,5,4,1,1,1,1,4,3,5,NA,3,5,2,4,2,4,2,4,1,4,4,4,4,4
"600","R_1r79W1qVPlwBPIO",3,2,2,2,3,3,2,1,2,NA,NA,2,1,1,2,2,1,2,4,2,1,3,2,2,2,3,1,2,1,1,1,3,2,3,3,2,1,2,3,2,3,3,NA,2,2,1,1,3,2,1,3,2,2,2,2,2,3
"601","R_2qkLSP6uz969dtI",1,2,2,2,1,3,2,2,2,NA,NA,2,2,2,1,1,1,1,2,3,2,1,2,1,3,2,2,2,2,2,2,3,3,3,1,2,2,1,2,2,2,2,NA,3,3,1,3,3,2,3,2,2,2,2,2,2,3
"602","R_2fe72j7WUHCZvZU",3,2,1,1,4,NA,2,5,2,NA,NA,2,2,2,2,1,1,2,4,1,1,4,1,2,2,4,1,1,1,4,1,5,5,3,3,3,3,1,3,3,2,7,2,3,4,1,2,1,2,4,1,1,3,3,3,2,3
"603","R_XIkCPHZIEqXrqmd",1,1,2,2,4,NA,2,5,1,2,NA,2,1,1,1,2,1,2,4,4,1,4,2,2,2,2,2,4,2,2,3,4,4,3,4,4,3,2,2,2,3,5,NA,3,4,1,2,3,2,3,NA,2,3,2,2,3,3
"604","R_UstNrtt0j3pCx8J",1,2,2,2,4,NA,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,2,3,2,3,4,1,3,1,1,2,2,2,4,2,2,2,3,3,3,3,3,NA,3,2,1,2,5,2,2,4,4,3,2,2,2,4
"605","R_25YKLj2z8UTvWyQ",3,2,2,2,3,4,1,1,2,NA,NA,2,3,3,3,1,1,1,2,2,1,1,2,1,5,1,1,4,1,1,1,5,5,5,5,2,1,2,4,3,1,5,NA,5,2,2,4,3,2,2,3,1,5,5,5,3,5
"606","R_3h9kZ9TZjtKwLvC",1,2,1,2,3,4,1,2,2,NA,NA,2,1,1,1,2,2,2,2,1,1,2,2,2,4,5,1,5,1,1,1,5,5,5,5,2,2,1,1,5,1,4,NA,4,4,2,2,5,1,3,2,2,5,5,4,4,3
"607","R_3PQWxoKVIjuqOec",2,2,2,2,3,1,2,1,3,NA,NA,2,2,1,1,2,2,2,3,3,3,3,2,5,1,5,3,2,3,1,5,1,4,2,3,3,3,5,1,5,1,1,NA,3,2,2,1,5,1,1,5,4,4,2,1,2,1
"608","R_2SBRXaO2YZfmYvk",2,2,1,1,1,2,2,3,2,NA,NA,2,1,1,1,1,1,2,2,3,3,2,3,2,3,3,4,3,3,3,4,3,2,4,4,3,2,4,5,3,1,5,NA,3,2,1,2,2,4,2,1,2,4,4,2,2,5
"609","R_2anvpGRAeC5gEiT",3,1,1,2,2,4,1,1,1,1,2,2,3,1,3,2,2,2,2,1,1,3,5,5,1,5,5,1,4,2,4,5,1,4,5,1,1,1,4,2,1,6,NA,5,5,2,2,5,2,1,5,2,NA,5,5,5,1
"610","R_dhUWUfXPpJHjhAJ",2,2,2,2,2,6,2,3,2,NA,NA,2,1,1,1,1,2,1,1,2,1,1,2,1,2,1,5,3,1,4,1,2,3,4,1,4,3,1,3,5,1,3,NA,2,2,1,1,3,2,1,3,4,3,4,3,2,2
"611","R_ezj41dbkQRd6FMt",2,1,2,1,4,NA,2,1,1,3,NA,2,NA,2,2,1,2,1,1,2,3,1,1,1,1,1,1,3,2,1,1,3,1,3,1,2,1,1,4,3,1,1,NA,2,1,1,1,4,3,1,1,3,3,2,1,1,3
"612","R_u9fEKxhd6lqLL4B",3,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,NA,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,NA,2,2,1,2,2,2,3,2,2,2,2,1,1,1
"613","R_3erfkQXJx1dHIma",2,2,2,2,2,3,2,2,2,NA,NA,2,3,3,3,1,1,1,3,2,1,2,3,2,3,3,2,3,2,2,1,5,3,3,5,2,2,2,1,2,2,3,NA,3,4,2,3,2,3,4,1,2,4,4,4,3,5
"614","R_3n143bYSDsW4qP7",1,2,1,2,3,1,2,4,2,NA,NA,2,2,2,2,1,1,1,1,1,1,2,3,1,3,3,1,4,1,1,1,5,5,5,1,2,1,4,3,3,2,4,NA,3,4,1,5,3,2,2,2,2,5,5,3,3,4
"615","R_2vdZSPDFpNUe2Dd",3,1,1,1,1,4,1,1,1,1,2,2,1,1,1,1,1,2,1,2,4,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,3,NA,1,1,1,1,1,1,1,1,2,2,1,1,1,2
"616","R_330Y9Ov8NhiKg8T",2,2,2,2,4,NA,2,5,1,1,2,1,2,2,3,1,2,2,3,2,3,3,3,3,1,4,4,1,1,4,4,5,3,3,3,3,1,3,1,3,3,5,NA,2,2,1,2,1,2,2,3,3,4,2,2,2,4
"617","R_3PZR6gxvuqizfSv",2,1,2,1,4,NA,1,1,2,NA,NA,2,3,2,1,2,2,2,4,3,1,4,2,5,5,3,3,2,1,1,1,1,2,1,2,3,4,1,2,4,3,1,NA,3,1,1,2,3,3,4,4,5,3,2,2,4,5
"618","R_2v8rCFcUeM3AFXR",1,2,2,2,3,1,2,5,1,1,2,1,1,1,1,2,2,2,4,2,1,4,3,1,5,1,1,5,5,1,3,5,5,5,5,3,2,1,1,5,3,4,NA,3,5,2,1,5,1,1,5,5,1,1,1,3,4
"619","R_2EnJfWQgKvayQdh",3,2,1,2,4,NA,2,1,1,2,NA,2,2,2,2,2,2,2,1,1,3,3,5,5,1,5,5,1,1,1,1,1,1,1,3,3,3,5,5,5,1,2,NA,5,4,2,5,1,5,4,1,1,5,5,5,5,5
"620","R_umkOkcyEhEfmbYJ",1,2,2,2,4,NA,2,3,2,NA,NA,2,3,1,1,2,2,2,1,3,2,4,3,5,5,5,5,3,3,1,1,3,5,5,1,2,3,3,3,1,3,1,NA,2,5,2,2,5,4,2,4,5,4,4,4,5,3
"621","R_8HOwXR16u2qynhn",2,2,2,2,3,2,1,1,2,NA,NA,2,1,1,NA,2,2,2,1,2,1,2,4,1,5,1,5,5,NA,1,1,5,1,1,1,1,1,1,5,1,3,1,NA,3,1,1,1,5,2,1,5,2,1,2,2,5,1
"622","R_7Vh7Nq3KVHABRYd",1,2,2,1,3,3,2,2,2,NA,NA,2,1,2,2,2,1,2,3,2,2,2,3,2,3,2,2,4,2,2,2,4,4,4,3,2,2,1,2,3,2,2,NA,3,4,1,2,2,2,2,2,2,3,2,2,2,2
"623","R_3lYtDZoIxNAMgny",2,2,2,2,3,3,1,1,2,NA,NA,2,1,2,2,1,1,2,4,2,1,2,2,4,5,1,1,5,1,1,1,5,5,5,3,2,2,1,1,2,2,4,NA,3,3,1,2,4,4,1,2,4,2,2,2,1,2
"624","R_1eLccB1t4VczD2U",2,2,2,2,3,2,2,3,2,NA,NA,2,1,2,1,2,1,2,4,3,2,4,4,4,4,1,1,5,1,1,1,4,5,5,4,2,1,1,3,4,2,4,NA,4,3,2,5,2,4,2,2,2,4,4,5,3,5
"625","R_1LeCdp5Gwz3n6F0",1,NA,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,3,1,3,3,1,5,1,1,1,5,5,5,4,3,2,1,1,3,4,5,NA,2,3,2,2,4,3,2,3,4,2,2,2,2,3
"626","R_1guKxqwGYFRatkQ",3,2,1,1,1,5,1,1,2,NA,NA,2,1,2,1,1,1,1,2,1,1,3,4,3,3,4,1,3,1,1,1,3,3,2,2,2,2,1,2,2,2,6,NA,5,1,2,1,1,2,2,2,3,3,4,2,2,3
"627","R_1mUUtef8FjCYaaW",2,2,2,2,4,NA,2,5,2,NA,NA,2,2,2,2,1,1,2,3,2,2,3,2,2,5,2,1,4,2,2,2,4,4,4,3,2,1,2,2,1,2,6,NA,4,2,1,2,2,3,2,1,2,4,4,3,3,3
"628","R_RVbrAj1pPz1tKvv",3,1,2,2,NA,2,2,5,1,1,2,2,2,2,3,1,1,1,2,2,1,3,3,2,2,2,3,1,3,2,4,2,3,1,3,3,4,1,2,3,2,5,NA,2,2,1,1,3,2,3,2,2,4,2,2,1,3
"629","R_2uIAR88pgicMqq3",3,2,2,2,4,NA,2,1,2,NA,NA,2,2,2,2,2,2,2,3,2,1,3,3,3,1,2,2,3,2,2,3,3,3,3,3,3,3,3,3,2,3,4,NA,2,2,2,1,1,2,2,2,2,2,2,2,2,2
"630","R_Ce4aRq5PPxJ4Ax3",3,1,1,2,4,NA,2,1,1,2,NA,2,3,3,3,2,1,2,2,2,1,3,3,5,3,5,1,5,1,1,1,5,4,4,4,2,1,1,3,3,1,4,NA,3,4,2,4,2,5,4,2,2,5,5,5,5,5
"631","R_wZBpt2P88aO57zj",1,2,2,2,4,NA,2,3,2,NA,NA,2,3,3,3,1,2,2,3,3,1,4,4,3,3,5,2,3,2,1,2,5,5,5,2,3,3,2,2,2,4,1,NA,2,2,1,3,2,3,2,2,2,2,2,3,4,4
"632","R_bmBHw80QAHOR0lP",1,1,2,2,4,NA,2,1,2,NA,NA,2,2,1,1,2,1,1,4,3,1,3,2,1,5,3,1,4,1,1,1,5,5,4,5,2,1,2,3,4,3,3,NA,3,4,2,2,1,2,2,1,4,4,3,2,1,4
"633","R_1nO92vKJXkJLFgL",1,1,1,2,1,2,2,1,2,NA,NA,2,2,1,1,2,1,1,2,2,1,3,3,3,2,5,2,2,1,1,1,5,4,2,5,4,1,5,5,3,1,3,NA,4,4,1,4,5,5,2,2,2,4,5,2,2,1
"634","R_vdiPSBLiDJlZ8A1",2,2,2,2,3,2,1,1,2,NA,NA,2,2,2,3,1,1,1,4,3,2,1,2,2,1,2,2,5,2,2,5,5,3,5,3,3,3,2,3,2,2,4,NA,3,3,1,2,2,4,1,2,3,3,3,3,2,3
"635","R_bwJu6zBQxyqIBHz",2,2,1,2,3,5,2,2,2,NA,NA,2,1,1,1,2,1,1,4,3,1,4,3,2,5,3,1,4,2,2,2,4,4,4,5,2,3,2,2,4,3,5,NA,2,2,1,2,5,4,1,2,3,4,4,3,2,5
"636","R_3L2dlwEvmOSXL6y",1,1,1,1,4,NA,1,1,2,NA,NA,2,3,3,3,2,1,1,1,4,4,4,5,5,5,4,2,5,3,2,3,2,3,2,2,3,4,3,3,2,1,1,NA,4,1,1,2,2,3,2,1,2,3,2,2,2,3
"637","R_33CLuH1Ncn3iOvo",1,2,1,2,4,NA,2,1,2,NA,NA,2,1,1,1,1,1,2,2,2,1,3,3,2,4,2,1,5,1,1,1,5,5,5,4,3,1,2,3,4,3,3,NA,3,2,2,2,5,2,1,5,5,2,3,4,2,4
"638","R_1DAWY7H0kyR1P7A",2,2,2,2,4,NA,2,4,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,1,2,4,2,4,3,3,3,3,3,3,3,2,3,3,3,3,2,2,NA,4,5,1,3,3,4,3,2,3,3,4,3,3,4
"639","R_1eF60TiKTaBIPB5",2,2,1,2,4,NA,2,5,3,NA,NA,2,2,2,2,2,2,2,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,7,2,2,3,2,1,3,2,2,3,2,1,1,1,1,1
"640","R_30vNOeOOl6qP836",3,1,2,1,3,5,2,1,2,NA,NA,2,3,2,3,1,1,1,2,2,1,1,4,1,5,3,1,4,1,4,2,5,5,5,2,2,1,2,3,5,3,6,NA,4,4,2,3,4,4,1,2,2,3,5,4,2,5
"641","R_1JJjR6Kglti5IFG",2,2,1,2,2,3,2,2,2,NA,NA,2,2,2,2,1,1,1,1,1,3,3,4,4,3,4,5,4,3,1,1,2,4,4,2,2,2,4,4,2,3,3,NA,3,3,1,2,2,2,3,2,3,2,3,2,4,2
"642","R_1kOhbTsGpjwDarL",2,2,1,2,3,5,2,3,3,NA,NA,2,3,2,2,2,2,2,4,4,4,4,3,4,1,3,3,3,3,3,3,5,3,3,3,3,3,5,5,5,2,7,2,4,3,1,1,3,1,1,2,2,2,2,2,3,3
"643","R_x5Rh0dxGOw3uCkN",1,2,2,2,4,NA,2,5,2,NA,NA,2,1,1,1,2,NA,2,2,2,2,2,4,5,3,4,1,2,1,1,1,3,3,3,2,2,3,3,2,1,4,1,NA,1,1,1,1,5,1,1,5,5,2,1,1,2,2
"644","R_1Nhuu4hNy9viCdo",2,2,2,2,3,4,1,4,1,2,NA,2,1,1,2,1,1,1,3,2,2,2,4,5,1,4,3,2,1,1,1,5,5,2,3,3,2,4,4,4,3,2,NA,3,1,1,1,5,2,1,4,4,2,1,1,1,1
"645","R_3Ic9CaGBmEei7fV",3,1,2,2,1,1,2,5,2,NA,NA,2,1,1,1,1,1,2,2,2,2,2,3,4,1,2,1,5,1,1,1,5,3,3,1,1,1,3,3,3,1,4,NA,4,4,2,1,5,1,1,5,3,3,3,4,3,3
"646","R_3L6Jwf6mA4sIWAq",2,2,2,2,3,4,2,2,1,2,NA,2,1,1,1,1,1,2,2,1,1,4,3,1,2,4,2,2,1,1,1,4,2,4,4,2,1,2,3,3,2,5,NA,2,2,1,2,3,2,1,2,2,4,2,1,2,2
"647","R_33v5VR97eXHo82Q",1,1,2,2,4,NA,2,3,2,NA,NA,2,2,2,2,2,1,2,2,3,2,2,4,2,4,3,3,5,1,1,1,2,5,4,3,2,2,5,4,2,2,3,NA,3,2,1,1,3,2,2,2,3,2,2,2,2,3
"648","R_3EEgrMOWe5N4Ped",3,1,1,1,4,NA,2,1,2,NA,NA,2,2,2,2,2,2,2,3,2,4,3,3,2,4,1,1,4,1,1,1,4,4,5,3,2,3,2,2,2,2,3,NA,4,4,1,2,2,4,3,2,2,4,4,4,4,4
"649","R_2CvvBo57C1ieY5S",1,1,2,2,2,2,1,1,2,NA,NA,1,1,2,2,1,2,1,1,1,2,1,3,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,3,1,2,4,NA,2,2,2,1,4,2,3,4,2,1,2,1,1,1
"650","R_xm6oYVL9C6ckBa1",2,2,2,2,2,5,2,1,2,NA,NA,2,1,1,1,NA,NA,NA,3,1,1,4,3,3,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,4,2,5,NA,3,4,1,1,5,1,1,5,3,1,3,1,2,5
"651","R_1K78AegFTFT4fji",3,2,1,1,3,1,2,5,2,NA,NA,2,1,2,2,1,1,1,4,4,4,1,4,1,1,2,1,5,1,1,1,1,5,5,5,1,1,1,2,3,4,1,NA,5,5,2,2,1,1,1,1,3,2,1,2,2,5
"652","R_2b2XcurVvnJXPh5",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,3,1,3,1,1,1,2,2,2,2,4,NA,1,1,1,1,1,1,3,2,2,3,1,3,1,1
"653","R_eqtYDfeMIRukdr3",1,2,2,2,4,NA,2,1,2,NA,NA,2,1,2,3,2,1,2,4,1,1,3,3,1,1,3,1,4,1,1,1,5,3,5,2,2,1,1,5,3,1,6,NA,4,1,2,4,2,1,2,2,1,3,4,2,1,1
"654","R_3gRVQObKT3XsKQ9",2,1,2,1,4,NA,2,3,3,NA,NA,2,2,2,2,1,1,1,3,3,1,2,4,4,5,3,3,3,3,3,3,3,3,3,4,3,2,2,3,3,1,7,2,4,3,2,4,2,4,4,1,2,4,4,4,4,4
"655","R_BzvpsTTAVUPJwMV",1,1,2,2,2,2,2,3,3,NA,NA,2,2,1,2,2,1,1,2,2,1,3,3,4,4,5,1,4,1,1,2,4,5,4,5,3,2,2,4,4,3,4,NA,3,4,2,2,4,3,2,5,4,4,4,3,3,4
"656","R_veKxamZFlfaSjCh",2,1,1,2,2,5,2,5,2,NA,NA,2,2,2,3,2,2,2,1,2,2,4,4,1,1,3,2,2,1,1,1,2,4,5,5,4,5,1,4,4,1,1,NA,5,1,1,1,4,1,2,2,1,2,NA,2,2,3
"657","R_pnuzGDnc6lsyPBf",2,1,2,2,3,5,2,3,1,1,3,2,3,2,2,1,1,1,3,3,1,4,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,NA,3,3,1,3,4,2,3,3,4,3,3,3,3,3
"658","R_2E7bDtWbqbVSwEb",2,1,2,1,1,4,2,2,1,3,NA,1,2,2,2,1,2,1,1,3,3,4,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,4,3,3,2,NA,2,2,1,1,2,2,2,2,2,3,3,3,2,2
"659","R_11cP0mzaZ4GLCCM",1,1,1,1,3,5,2,5,2,NA,NA,2,1,2,1,1,NA,2,1,4,4,4,2,3,3,5,5,1,2,3,4,2,1,3,3,4,3,2,3,4,3,5,NA,2,1,1,2,1,3,2,4,2,1,3,2,3,2
"660","R_2ZTZyWoHOC981iK",1,2,2,2,3,2,1,2,2,NA,NA,2,1,1,1,1,1,1,3,1,1,1,3,1,1,5,1,2,1,1,1,3,4,4,3,3,1,3,5,1,2,2,NA,3,4,1,1,5,1,1,5,5,1,2,2,2,1
"661","R_22KfpvTTkPHmDlP",3,1,1,2,3,1,2,5,1,2,NA,2,2,2,3,2,1,1,3,1,1,3,3,1,1,5,5,1,1,1,2,4,3,4,4,1,2,1,1,1,3,3,NA,3,2,2,3,2,2,2,2,2,2,2,3,2,1
"662","R_3dSVOqSI5njUcOz",2,2,1,1,2,2,1,2,2,NA,NA,1,2,1,3,2,1,2,1,2,2,1,2,2,2,2,NA,3,1,3,3,2,3,1,2,1,3,3,2,4,2,3,NA,2,2,2,2,1,2,3,3,1,3,3,1,3,3
"663","R_r6IS3kuusBA1Z3r",2,2,2,2,4,NA,2,5,1,1,1,2,1,1,1,1,1,1,4,3,2,4,1,1,3,4,1,3,1,1,1,5,5,5,4,2,2,2,3,4,4,3,NA,2,4,2,4,5,4,1,4,5,5,5,4,2,5
"664","R_1QMzqY0IoZ8yNid",2,2,2,2,2,3,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,3,3,4,2,4,4,3,4,4,2,4,2,3,3,2,2,1,3,5,NA,2,2,1,1,5,1,1,5,5,1,1,1,1,2
"665","R_3kBoyvaZx9WxmtR",1,2,2,1,4,NA,2,2,2,NA,NA,2,2,2,2,1,1,1,3,2,1,3,3,4,4,2,1,4,1,1,1,4,4,4,4,2,1,4,2,3,2,5,NA,2,2,1,1,2,2,2,2,2,2,2,2,1,2
"666","R_1I6EpOHb74kgwFM",1,2,2,2,2,4,2,2,2,NA,NA,2,1,1,1,2,2,2,4,4,4,4,3,5,2,5,5,1,1,1,1,1,1,1,3,3,3,1,1,1,3,3,NA,2,1,1,1,5,1,1,5,5,1,1,1,1,1
"667","R_81W5ek6ohm1BWJH",2,1,2,1,3,2,1,1,2,NA,NA,2,1,2,2,1,1,1,4,4,4,4,3,3,2,1,2,2,3,3,3,3,3,3,5,4,4,3,3,3,1,3,NA,3,2,1,2,2,2,2,2,3,3,2,2,3,2
"668","R_1FKbvowHnmPlL3Z",2,2,1,2,1,2,2,3,1,2,NA,2,2,2,1,1,1,2,1,1,1,2,4,1,1,5,4,3,2,1,1,5,2,3,4,2,1,1,1,1,1,7,2,5,1,1,2,1,3,1,3,2,4,4,3,4,4
"669","R_2zkBIp5JbXfl3BK",3,2,2,1,4,NA,2,2,2,NA,NA,2,3,3,3,2,1,2,4,2,1,4,4,3,5,3,1,5,1,1,1,4,4,4,4,2,2,2,2,3,2,7,2,2,2,1,4,1,3,2,1,1,4,3,4,3,5
"670","R_b8yeAZ8mjNmnCTL",3,1,2,1,2,3,1,3,1,2,NA,2,2,3,3,1,1,1,2,2,1,1,3,2,2,2,1,4,1,1,1,5,2,4,1,2,2,1,4,2,1,6,NA,5,2,2,5,5,5,3,5,4,5,5,5,2,5
"671","R_1CygTGax7VMv8vX",2,2,2,2,4,NA,2,1,2,NA,NA,2,1,1,1,2,2,2,3,3,1,4,3,1,5,4,4,5,2,2,2,5,5,5,2,2,2,4,3,1,2,4,NA,3,5,2,1,4,2,1,5,5,2,2,1,1,2
"672","R_3oHkdIsM8WhwyIK",3,2,2,2,3,1,1,1,2,NA,NA,2,3,3,3,1,1,1,2,2,1,3,3,3,1,1,1,3,3,3,3,3,3,3,4,3,1,1,5,3,3,5,NA,3,3,2,2,3,3,4,2,3,3,3,4,3,3
"673","R_1JVoCSSZRzvGu0y",3,1,2,2,3,4,1,1,2,NA,NA,2,2,1,1,2,1,2,2,1,1,3,2,1,3,2,1,1,1,1,1,2,4,4,2,1,1,4,3,1,3,1,NA,3,2,1,1,3,2,2,2,2,2,2,2,2,4
"674","R_3e1UkAbY4nvXGW9",3,1,1,2,2,2,2,2,2,NA,NA,2,1,1,1,1,1,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,1,4,3,3,2,2,2,NA,2,1,1,2,2,1,2,1,2,1,1,2,2,1
"675","R_3foSzbpP6uXttlF",2,2,2,2,3,4,1,1,2,NA,NA,2,3,2,1,1,1,1,2,1,1,1,3,1,2,2,1,2,1,1,1,2,2,2,5,2,3,2,4,5,2,2,NA,3,2,1,2,5,2,2,2,4,2,4,2,2,2
"676","R_eCzIelkFr2z7QLT",2,2,1,1,2,3,2,2,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,2,1,3,1,2,1,2,1,3,1,4,4,2,1,2,3,4,3,NA,2,1,1,3,1,3,2,3,1,2,2,1,2,3
"677","R_2ydNM81m2l611Xc",3,1,1,2,4,NA,2,2,2,NA,NA,2,3,2,2,1,1,1,3,2,1,2,1,2,4,4,1,4,1,1,1,5,5,5,4,2,3,4,4,1,2,4,NA,3,2,2,2,2,2,2,2,2,NA,5,2,4,4
"678","R_1rB82C6L6WxmBVo",1,1,2,2,3,1,2,1,2,NA,NA,2,3,3,3,1,1,1,4,3,1,3,3,2,5,1,1,5,1,1,1,4,5,5,4,2,1,1,5,1,4,7,2,2,5,1,2,5,3,4,1,1,4,4,1,4,5
"679","R_214jP6K09KZP5Am",3,2,1,1,1,3,2,3,2,NA,NA,2,2,2,2,2,2,1,4,NA,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,6,NA,4,3,2,4,4,3,3,4,2,3,3,3,3,3
"680","R_AMPbW97jZjAY8al",2,1,2,2,1,4,2,2,2,NA,NA,2,2,2,2,1,1,2,2,3,2,2,1,3,2,2,2,2,3,2,3,2,2,2,3,3,3,2,2,2,2,2,NA,3,2,1,2,4,2,2,3,3,2,3,2,2,2
"681","R_T5BGnYHXNU7Q72V",3,2,2,1,3,1,2,3,1,2,NA,1,3,3,3,2,2,2,2,2,1,3,5,3,2,4,4,3,2,2,2,4,4,3,3,3,3,3,2,2,3,2,NA,2,2,1,2,1,2,3,2,2,2,2,2,2,2
"682","R_22smnBH1eCAU2ff",3,1,2,2,4,NA,2,5,2,NA,NA,2,2,2,2,2,1,2,3,2,1,1,3,3,3,3,3,3,2,2,3,2,3,4,3,3,3,3,3,3,2,1,NA,3,2,1,2,3,4,2,3,2,4,4,4,4,1
"683","R_2yrMZUlTjEOCBFh",1,1,1,2,4,NA,2,2,2,NA,NA,NA,1,1,1,1,1,1,4,3,2,4,3,1,5,2,1,1,1,1,1,2,1,1,3,2,1,3,4,3,3,3,NA,3,3,1,1,5,2,2,3,3,3,2,2,2,3
"684","R_1Klq2amJ2tlr5V9",2,2,2,2,4,NA,2,3,2,NA,NA,2,1,1,1,2,1,2,4,4,4,4,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,2,6,NA,2,3,1,1,1,1,1,1,1,1,1,1,1,1
"685","R_33BUxnhtmXVU0O6",2,2,2,2,4,NA,2,1,2,NA,NA,2,2,1,1,2,1,2,2,1,1,2,3,1,4,3,4,3,3,3,1,5,3,5,4,2,2,3,1,3,2,3,NA,3,3,2,1,5,3,1,2,2,3,2,1,3,2
"686","R_2pWR8tVU4vyXqY8",1,2,2,2,4,NA,2,3,2,NA,NA,2,1,2,2,2,1,2,1,2,1,4,3,4,5,3,2,4,2,2,3,4,3,3,4,2,2,3,2,2,3,4,NA,2,2,1,3,2,3,2,3,3,3,3,2,3,3
"687","R_Cgnm90L3XYejbOh",1,2,2,2,4,NA,2,2,1,2,NA,2,2,2,2,2,2,2,3,3,1,2,4,2,1,5,1,3,1,1,2,5,3,5,5,2,2,1,2,3,4,4,NA,2,2,2,2,3,2,2,2,5,2,2,2,2,4
"688","R_Y3l43Td9oDrzThL",3,1,1,2,3,1,1,4,2,NA,NA,2,3,2,3,1,1,1,3,2,1,4,3,3,5,3,1,4,1,3,2,5,5,4,2,3,3,2,3,3,2,6,NA,4,3,2,4,3,4,2,3,2,4,4,4,4,4
"689","R_1CCGBnqBXLg5inJ",1,1,2,2,1,3,2,2,2,NA,NA,2,2,2,2,1,2,1,2,4,4,4,2,2,3,2,3,4,2,3,3,2,3,3,2,4,2,3,4,1,2,4,NA,2,2,1,2,3,2,4,3,2,3,2,4,2,3
"690","R_1Imbs6skFwjpWEg",3,2,1,1,3,2,1,1,2,NA,NA,2,1,2,3,1,1,1,3,1,1,4,3,3,4,5,1,5,1,1,1,5,3,2,2,3,1,1,1,1,2,5,NA,4,2,2,3,2,4,2,1,1,4,4,3,2,5
"691","R_1dMiMRjUiFO7x8w",1,2,2,2,3,1,1,4,1,3,NA,1,1,3,1,2,1,1,1,3,1,3,3,1,1,NA,5,5,5,5,5,5,1,NA,1,3,4,1,2,3,4,2,NA,2,2,1,1,4,1,2,5,5,1,2,1,1,2
